index,0,1,2
26729,0.078638238,0.199545184,0.721816578
26730,0.135410256,0.305597895,0.558991849
26731,0.096934836,0.229880258,0.673184906
26732,0.148389851,0.840373854,0.011236296
26733,0.138577553,0.115768364,0.745654084
26734,0.043230147,0.153688597,0.803081256
26735,0.080615651,0.193241498,0.726142851
26736,0.100952635,0.15707486,0.741972505
26737,0.112351438,0.262379783,0.625268779
26738,0.049824928,0.101714491,0.848460581
26739,0.267881656,0.070897029,0.661221315
26740,0.059854733,0.151021544,0.789123723
26741,0.248201038,0.737694035,0.014104926
26742,0.073043052,0.10269731,0.824259638
26743,0.151072074,0.159164422,0.689763505
26744,0.090500907,0.098662955,0.810836138
26745,0.057434168,0.185076949,0.757488883
26746,0.112134419,0.182453694,0.705411886
26747,0.170374569,0.335608181,0.494017249
26748,0.338311014,0.257040079,0.404648906
26749,0.095041264,0.097006103,0.807952633
26750,0.157613401,0.084791951,0.757594648
26751,0.037168438,0.201967145,0.760864417
26752,0.04957068,0.450624472,0.499804847
26753,0.121195644,0.151932049,0.726872306
26754,0.105957736,0.0916269,0.802415365
26755,0.070667583,0.099264863,0.830067554
26756,0.140426875,0.190105265,0.669467861
26757,0.082277414,0.135176548,0.782546038
26758,0.061904325,0.289528194,0.648567481
26759,0.074821395,0.179851673,0.745326932
26760,0.215251186,0.294869929,0.489878885
26761,0.037129675,0.083830722,0.879039603
26762,0.034245572,0.100931132,0.864823296
26763,0.039020062,0.12871316,0.832266777
26764,0.145263024,0.128591994,0.726144982
26765,0.143180318,0.114636328,0.742183354
26766,0.091495035,0.349690346,0.558814619
26767,0.129513693,0.181790759,0.688695548
26768,0.066056788,0.92254896,0.011394252
26769,0.077320546,0.224112037,0.698567417
26770,0.242760575,0.31784458,0.439394845
26771,0.227406375,0.755303734,0.017289891
26772,0.182710659,0.073243475,0.744045866
26773,0.12331317,0.09294178,0.783745049
26774,0.203042724,0.1239939,0.672963377
26775,0.107773168,0.2638769,0.628349932
26776,0.03245198,0.106747559,0.860800461
26777,0.148463964,0.04930117,0.802234866
26778,0.074910874,0.124170316,0.80091881
26779,0.06271081,0.124781869,0.812507321
26780,0.071301684,0.18195541,0.746742906
26781,0.044983944,0.138931382,0.816084674
26782,0.06050973,0.067717775,0.871772495
26783,0.262024758,0.139274069,0.598701172
26784,0.070671757,0.226394133,0.702934111
26785,0.158934759,0.143824582,0.69724066
26786,0.184635514,0.105669712,0.709694775
26787,0.084537715,0.168781167,0.746681118
26788,0.180368504,0.11391314,0.705718356
26789,0.135927673,0.228172186,0.635900142
26790,0.074451575,0.117671382,0.807877043
26791,0.038292798,0.093883622,0.86782358
26792,0.067586358,0.146907081,0.78550656
26793,0.059740319,0.057989632,0.88227005
26794,0.065680494,0.107257395,0.827062112
26795,0.070499749,0.275482897,0.654017354
26796,0.282357662,0.694094794,0.023547544
26797,0.147119377,0.232748417,0.620132206
26798,0.197409963,0.237111537,0.5654785
26799,0.073250293,0.147646337,0.77910337
26800,0.121023237,0.845595226,0.033381537
26801,0.054628866,0.193176412,0.752194722
26802,0.105118854,0.186310046,0.7085711
26803,0.034438018,0.123559314,0.842002668
26804,0.0960615,0.187099738,0.716838762
26805,0.038615096,0.189640946,0.771743958
26806,0.038498745,0.085161984,0.876339271
26807,0.071568533,0.076573776,0.851857691
26808,0.050351412,0.266293918,0.68335467
26809,0.169961803,0.218081505,0.611956692
26810,0.070046148,0.173909907,0.756043945
26811,0.044445758,0.101063862,0.854490379
26812,0.061918402,0.105889632,0.832191966
26813,0.141171407,0.539515332,0.319313261
26814,0.073325062,0.123475774,0.803199163
26815,0.068271835,0.297421101,0.634307064
26816,0.068881193,0.215315432,0.715803375
26817,0.119401593,0.087541293,0.793057114
26818,0.142387585,0.112027653,0.745584762
26819,0.072452658,0.29839641,0.629150931
26820,0.29674254,0.688013309,0.015244151
26821,0.101046836,0.882964701,0.015988463
26822,0.099859345,0.105532013,0.794608641
26823,0.059444584,0.224783758,0.715771658
26824,0.070133811,0.1879488,0.741917389
26825,0.07296523,0.146699802,0.780334969
26826,0.096816098,0.081185335,0.821998566
26827,0.058086948,0.107843421,0.834069631
26828,0.054747521,0.084977144,0.860275335
26829,0.058804535,0.134206366,0.806989099
26830,0.128736944,0.189746149,0.681516906
26831,0.075089969,0.181124924,0.743785107
26832,0.017154158,0.048826038,0.934019804
26833,0.128365953,0.14280247,0.728831577
26834,0.032806141,0.18940812,0.777785739
26835,0.335344871,0.162717862,0.501937267
26836,0.220644847,0.538542428,0.240812724
26837,0.110914848,0.081018335,0.808066816
26838,0.088398194,0.352187781,0.559414024
26839,0.412290844,0.139932433,0.447776723
26840,0.205837365,0.280709942,0.513452693
26841,0.034983156,0.070300012,0.894716832
26842,0.041620897,0.086644263,0.871734841
26843,0.070767814,0.099328995,0.829903192
26844,0.164014103,0.371804606,0.464181291
26845,0.42978219,0.085166773,0.485051037
26846,0.108199923,0.058630705,0.833169373
26847,0.048401871,0.26972007,0.681878059
26848,0.147537233,0.119750908,0.732711859
26849,0.260878877,0.137614507,0.601506616
26850,0.150934826,0.187573542,0.661491632
26851,0.035471903,0.172562252,0.791965844
26852,0.063372723,0.385418445,0.551208832
26853,0.051158229,0.071393961,0.87744781
26854,0.143643625,0.846349696,0.010006679
26855,0.080725204,0.400944106,0.51833069
26856,0.080265824,0.143276639,0.776457537
26857,0.097547691,0.203458645,0.698993664
26858,0.114407737,0.302318705,0.583273559
26859,0.094590826,0.323085724,0.58232345
26860,0.040960021,0.2730114,0.686028579
26861,0.10643307,0.230600755,0.662966175
26862,0.077292649,0.090479493,0.832227859
26863,0.034182307,0.1238185,0.841999193
26864,0.068748604,0.159843411,0.771407985
26865,0.034094843,0.06808502,0.897820137
26866,0.054237604,0.144961441,0.800800955
26867,0.067367427,0.099509432,0.833123141
26868,0.031057538,0.097702803,0.871239659
26869,0.051831235,0.068916146,0.87925262
26870,0.145336151,0.286644065,0.568019784
26871,0.096486391,0.101317187,0.802196422
26872,0.102686328,0.130134526,0.767179146
26873,0.181428682,0.11426597,0.704305348
26874,0.119802573,0.202795318,0.677402109
26875,0.056185731,0.153431587,0.790382682
26876,0.024943352,0.060106644,0.914950003
26877,0.092887856,0.106911271,0.800200873
26878,0.110201592,0.236408278,0.65339013
26879,0.167534074,0.138495195,0.693970731
26880,0.182438031,0.107629336,0.709932634
26881,0.077865573,0.208634909,0.713499518
26882,0.320261804,0.078434095,0.601304101
26883,0.037600129,0.105465512,0.856934359
26884,0.07999909,0.306346844,0.613654066
26885,0.067232565,0.074053894,0.858713541
26886,0.072938286,0.144947169,0.782114545
26887,0.139651724,0.177942119,0.682406158
26888,0.209452554,0.182895342,0.607652104
26889,0.065606337,0.118347912,0.816045751
26890,0.186162367,0.205913623,0.60792401
26891,0.104749646,0.31023516,0.585015194
26892,0.29305849,0.233824535,0.473116975
26893,0.047448627,0.117472538,0.835078835
26894,0.072183852,0.165778132,0.762038016
26895,0.12384746,0.201628619,0.674523922
26896,0.115618324,0.219805786,0.664575889
26897,0.06327291,0.171253335,0.765473755
26898,0.082378014,0.137411474,0.780210512
26899,0.127448509,0.081668152,0.790883339
26900,0.100921537,0.183175428,0.715903035
26901,0.089008119,0.209532131,0.701459751
26902,0.04019118,0.053365918,0.906442901
26903,0.119737345,0.135267332,0.744995323
26904,0.297932186,0.675430448,0.026637366
26905,0.088983135,0.294583882,0.616432983
26906,0.089812462,0.114845663,0.795341876
26907,0.072613798,0.054155289,0.873230913
26908,0.057025085,0.163382725,0.77959219
26909,0.165383279,0.306108793,0.528507928
26910,0.085772072,0.1986007,0.715627228
26911,0.160483561,0.220896216,0.618620223
26912,0.054223215,0.195843157,0.749933627
26913,0.174724026,0.153428167,0.671847806
26914,0.06503131,0.213240683,0.721728007
26915,0.061096963,0.053706931,0.885196106
26916,0.151098224,0.837706867,0.011194909
26917,0.036516913,0.088983824,0.874499264
26918,0.049942156,0.115481049,0.834576795
26919,0.260294023,0.200933153,0.538772823
26920,0.169853122,0.178738417,0.651408461
26921,0.067642988,0.264573629,0.667783383
26922,0.127641119,0.513962309,0.358396572
26923,0.041627716,0.064441985,0.893930299
26924,0.031809347,0.084261808,0.883928845
26925,0.057764151,0.134605855,0.807629994
26926,0.155179258,0.177288819,0.667531922
26927,0.113122319,0.21698685,0.669890831
26928,0.102856405,0.862557196,0.034586399
26929,0.09491814,0.207850268,0.697231592
26930,0.052619137,0.319058685,0.628322178
26931,0.101335603,0.886277675,0.012386722
26932,0.120192258,0.149227699,0.730580042
26933,0.360074778,0.155696246,0.484228976
26934,0.054756484,0.141571767,0.803671749
26935,0.124078027,0.162934097,0.712987876
26936,0.108876189,0.096595393,0.794528418
26937,0.098606007,0.143144623,0.75824937
26938,0.278533758,0.701715852,0.019750389
26939,0.349803993,0.633278829,0.016917178
26940,0.134153947,0.268360133,0.59748592
26941,0.084491856,0.184921698,0.730586445
26942,0.065415783,0.10025469,0.834329527
26943,0.07977301,0.315060325,0.605166665
26944,0.087965802,0.227858274,0.684175924
26945,0.118698742,0.353519689,0.52778157
26946,0.035282038,0.166358777,0.798359185
26947,0.071484478,0.189958896,0.738556627
26948,0.077152086,0.190792902,0.732055012
26949,0.200169952,0.15036163,0.649468418
26950,0.10113563,0.076892095,0.821972276
26951,0.320778461,0.240063283,0.439158256
26952,0.156289001,0.174511973,0.669199026
26953,0.034250844,0.066421227,0.89932793
26954,0.18872431,0.12486991,0.68640578
26955,0.087238514,0.403624676,0.50913681
26956,0.151844071,0.190861155,0.657294774
26957,0.27196626,0.192730577,0.535303163
26958,0.178861189,0.225570732,0.595568079
26959,0.074758257,0.241322645,0.683919098
26960,0.192592164,0.124275357,0.683132479
26961,0.092395686,0.1520681,0.755536214
26962,0.076536647,0.320048409,0.603414944
26963,0.071265589,0.189394743,0.739339668
26964,0.074359288,0.220904491,0.704736221
26965,0.09362439,0.184867935,0.721507675
26966,0.115618324,0.219805786,0.664575889
26967,0.071685703,0.112144683,0.816169614
26968,0.063955338,0.261187662,0.674857001
26969,0.083454,0.167124289,0.749421711
26970,0.141181739,0.110944754,0.747873507
26971,0.12385913,0.220094344,0.656046526
26972,0.087445368,0.216581451,0.695973181
26973,0.042255923,0.119936988,0.837807089
26974,0.180989827,0.101532701,0.717477471
26975,0.107197518,0.062854861,0.82994762
26976,0.126848174,0.843490681,0.029661144
26977,0.104977113,0.164714756,0.730308131
26978,0.064078154,0.086027151,0.849894694
26979,0.114878685,0.324511365,0.56060995
26980,0.077420626,0.066329598,0.856249776
26981,0.097548862,0.185627381,0.716823757
26982,0.064027722,0.128699239,0.807273038
26983,0.070874882,0.195528327,0.733596791
26984,0.074130605,0.080684076,0.845185319
26985,0.14296398,0.425149839,0.43188618
26986,0.196049502,0.058385778,0.745564721
26987,0.105102489,0.267372196,0.627525315
26988,0.094768124,0.342914466,0.56231741
26989,0.129071613,0.204991188,0.665937199
26990,0.148278025,0.093571382,0.758150593
26991,0.080857984,0.068103134,0.851038882
26992,0.218196863,0.311725827,0.47007731
26993,0.10328327,0.116430382,0.780286348
26994,0.18711164,0.105129219,0.707759141
26995,0.071299119,0.183498656,0.745202225
26996,0.129898365,0.1812493,0.688852335
26997,0.217015171,0.193089341,0.589895488
26998,0.125312127,0.1146655,0.760022374
26999,0.138074339,0.180895029,0.681030632
27000,0.089829614,0.447697985,0.462472401
27001,0.055342305,0.178412287,0.766245407
27002,0.119481274,0.230180829,0.650337897
27003,0.23075536,0.113481018,0.655763622
27004,0.055238364,0.178097781,0.766663855
27005,0.056748542,0.327009671,0.616241787
27006,0.126282465,0.104126096,0.769591439
27007,0.079942599,0.481161527,0.438895873
27008,0.100600906,0.328336292,0.571062802
27009,0.087758946,0.112722884,0.79951817
27010,0.048518502,0.204707046,0.746774452
27011,0.111775542,0.28293578,0.605288678
27012,0.043544433,0.082307285,0.874148281
27013,0.190092844,0.094443812,0.715463344
27014,0.114496011,0.160537458,0.724966531
27015,0.171218595,0.395615334,0.433166071
27016,0.050112448,0.19977862,0.750108932
27017,0.08826705,0.149980316,0.761752634
27018,0.070320308,0.094341105,0.835338587
27019,0.058038939,0.173214875,0.768746186
27020,0.071180856,0.287083301,0.641735844
27021,0.065512723,0.152762815,0.781724462
27022,0.06986607,0.103809947,0.826323984
27023,0.167755747,0.296935378,0.535308876
27024,0.088422847,0.129108989,0.782468164
27025,0.102562864,0.063662155,0.833774981
27026,0.090127157,0.336277743,0.573595099
27027,0.193884997,0.066128486,0.739986517
27028,0.073717808,0.380063487,0.546218705
27029,0.071669426,0.267726203,0.660604371
27030,0.16213876,0.159558381,0.678302859
27031,0.367449121,0.236040909,0.39650997
27032,0.191231848,0.129211286,0.679556865
27033,0.060913386,0.084698686,0.854387928
27034,0.230947351,0.194674336,0.574378314
27035,0.30706598,0.159749763,0.533184257
27036,0.077237219,0.11350199,0.809260792
27037,0.166925707,0.149919547,0.683154746
27038,0.114192742,0.135645286,0.750161973
27039,0.173330423,0.132527925,0.694141652
27040,0.062269402,0.121496918,0.81623368
27041,0.033391943,0.064737235,0.901870822
27042,0.259234299,0.725847897,0.014917804
27043,0.057395422,0.095254908,0.847349671
27044,0.046543937,0.066126246,0.887329817
27045,0.020798313,0.089329306,0.889872381
27046,0.0857034,0.121668714,0.792627886
27047,0.139904119,0.419469162,0.440626719
27048,0.317702391,0.667141561,0.015156048
27049,0.221775581,0.36521968,0.413004739
27050,0.041551738,0.164496137,0.793952125
27051,0.05188329,0.203345977,0.744770733
27052,0.070193986,0.0925733,0.837232714
27053,0.093918205,0.249884079,0.656197716
27054,0.300391378,0.080847098,0.618761524
27055,0.163631657,0.82391629,0.012452053
27056,0.275549887,0.706003219,0.018446894
27057,0.044157403,0.219506621,0.736335976
27058,0.132497038,0.194622785,0.672880178
27059,0.106496198,0.135546835,0.757956966
27060,0.100738555,0.240787453,0.658473991
27061,0.24364009,0.116625451,0.639734459
27062,0.142750398,0.076740207,0.780509395
27063,0.085371595,0.152526797,0.762101608
27064,0.028156804,0.036528241,0.935314955
27065,0.107164497,0.236103729,0.656731775
27066,0.0769431,0.074060364,0.848996536
27067,0.152408723,0.179044044,0.668547232
27068,0.354729663,0.07733996,0.567930377
27069,0.070505089,0.115529887,0.813965024
27070,0.095466957,0.086838659,0.817694385
27071,0.074274255,0.119890173,0.805835572
27072,0.069722413,0.274614012,0.655663575
27073,0.063996668,0.174028364,0.761974967
27074,0.138605417,0.202271755,0.659122829
27075,0.154641585,0.142426315,0.7029321
27076,0.170033129,0.122027697,0.707939174
27077,0.040471509,0.047794883,0.911733608
27078,0.085259589,0.21166624,0.703074171
27079,0.126569192,0.159297779,0.714133029
27080,0.157538616,0.457178934,0.38528245
27081,0.122733107,0.097693923,0.77957297
27082,0.089210756,0.103686068,0.807103176
27083,0.151210707,0.096030043,0.75275925
27084,0.079636011,0.216143508,0.704220481
27085,0.074108922,0.144657404,0.781233673
27086,0.064201119,0.250042636,0.685756246
27087,0.125841102,0.146900656,0.727258242
27088,0.082845743,0.165215694,0.751938562
27089,0.066638057,0.181793956,0.751567987
27090,0.061325393,0.110980655,0.827693952
27091,0.187394233,0.209568283,0.603037484
27092,0.24829788,0.726012145,0.025689975
27093,0.148991281,0.355454593,0.495554126
27094,0.269187625,0.111214361,0.619598014
27095,0.055537754,0.077721551,0.866740695
27096,0.217985455,0.401487098,0.380527447
27097,0.136369884,0.363722628,0.499907487
27098,0.133379972,0.2358204,0.630799627
27099,0.069678245,0.093894568,0.836427188
27100,0.046087395,0.18522026,0.768692345
27101,0.115606028,0.248161677,0.636232295
27102,0.04654494,0.085055891,0.868399169
27103,0.065534906,0.156370216,0.778094879
27104,0.259820506,0.057057102,0.683122392
27105,0.087782922,0.053157359,0.859059719
27106,0.024547749,0.139902405,0.835549846
27107,0.075041619,0.20028782,0.724670561
27108,0.084428538,0.140072351,0.775499111
27109,0.125984268,0.152100311,0.721915421
27110,0.159820595,0.157928035,0.68225137
27111,0.083973914,0.136284615,0.779741471
27112,0.647772177,0.052350358,0.299877465
27113,0.133284659,0.12058625,0.746129091
27114,0.093829242,0.178546944,0.727623815
27115,0.12533948,0.286849423,0.587811096
27116,0.122829314,0.138433166,0.73873752
27117,0.179953877,0.748943424,0.071102699
27118,0.064613603,0.104116452,0.831269945
27119,0.153377366,0.502581268,0.344041365
27120,0.35974289,0.628094872,0.012162238
27121,0.204245282,0.785725875,0.010028843
27122,0.130765256,0.286856327,0.582378417
