index,0,1,2
26530,0.046043016,0.169740736,0.784216285
26531,0.06590502,0.153191552,0.780903459
26532,0.181464642,0.131368026,0.687167287
26533,0.089184992,0.120920055,0.789894998
26534,0.046165686,0.067238539,0.886595726
26535,0.105541937,0.131309882,0.763148189
26536,0.120510884,0.164758787,0.714730382
26537,0.101390257,0.072631344,0.825978398
26538,0.063805513,0.307565093,0.628629386
26539,0.119018279,0.129226685,0.751754999
26540,0.123883151,0.355094314,0.521022499
26541,0.055768404,0.155098617,0.789132953
26542,0.094539843,0.144249052,0.761211097
26543,0.097428776,0.170832321,0.731738925
26544,0.26023224,0.169772744,0.569995046
26545,0.098709203,0.210661098,0.690629721
26546,0.059842315,0.15142484,0.788732827
26547,0.065445952,0.080237597,0.854316413
26548,0.084861115,0.113596015,0.801542878
26549,0.218827307,0.692611158,0.088561542
26550,0.064055867,0.196207628,0.739736557
26551,0.073506981,0.163743794,0.762749195
26552,0.059336305,0.158435702,0.782227993
26553,0.076061495,0.06369184,0.860246718
26554,0.254007041,0.264267355,0.481725574
26555,0.07732296,0.176922813,0.745754182
26556,0.091747075,0.094886549,0.813366413
26557,0.141502395,0.22840862,0.630088925
26558,0.240222335,0.177614272,0.582163393
26559,0.112099871,0.122979991,0.764920115
26560,0.103073135,0.093952857,0.802974045
26561,0.075531155,0.19758907,0.726879776
26562,0.060072407,0.089090943,0.850836694
26563,0.045951758,0.098892272,0.855155945
26564,0.062541343,0.15564023,0.781818449
26565,0.099150538,0.319708019,0.581141412
26566,0.110090971,0.1119565,0.777952552
26567,0.047858674,0.109007284,0.843134046
26568,0.350285918,0.554585993,0.095128104
26569,0.071507297,0.094586849,0.833905876
26570,0.142230257,0.19917953,0.658590257
26571,0.103594594,0.125960767,0.770444632
26572,0.161600307,0.307549268,0.53085041
26573,0.106842294,0.134933412,0.758224308
26574,0.176355287,0.089254104,0.734390616
26575,0.085522309,0.141514525,0.772963226
26576,0.07170441,0.149398148,0.778897464
26577,0.084550358,0.123983994,0.79146564
26578,0.148768246,0.275708467,0.575523257
26579,0.129638746,0.8061921,0.064169154
26580,0.056391165,0.119489394,0.824119449
26581,0.130466685,0.223431215,0.64610213
26582,0.073633574,0.078643844,0.84772253
26583,0.06845662,0.104430676,0.827112675
26584,0.045363072,0.095707774,0.858929157
26585,0.162433207,0.235688567,0.601878226
26586,0.224334225,0.21995537,0.555710435
26587,0.177939951,0.387066305,0.434993744
26588,0.054337502,0.083291426,0.862371087
26589,0.05788096,0.072430305,0.869688749
26590,0.077709541,0.319587052,0.602703393
26591,0.11466594,0.785950601,0.099383429
26592,0.194940463,0.124361284,0.680698276
26593,0.153474048,0.199353293,0.64717263
26594,0.067761429,0.142665789,0.789572835
26595,0.061337426,0.093244836,0.845417798
26596,0.090586528,0.083074145,0.826339364
26597,0.09493909,0.522454202,0.382606715
26598,0.082364932,0.139076337,0.778558791
26599,0.094473317,0.088627338,0.816899359
26600,0.067175664,0.138600662,0.794223666
26601,0.088843264,0.112116359,0.799040377
26602,0.145801947,0.094695166,0.759502947
26603,0.052055366,0.119642094,0.828302503
26604,0.114239961,0.188338131,0.697421968
26605,0.11655879,0.174136162,0.709305048
26606,0.085843757,0.144565672,0.769590557
26607,0.212809697,0.726096749,0.061093591
26608,0.034082539,0.075880177,0.890037298
26609,0.099481799,0.137518868,0.762999296
26610,0.290917784,0.575326979,0.133755237
26611,0.123389199,0.241166696,0.635444164
26612,0.072372511,0.215310723,0.712316811
26613,0.153751314,0.155197591,0.691051066
26614,0.067891754,0.138365254,0.793743014
26615,0.071847208,0.131162822,0.796989977
26616,0.115869358,0.125244364,0.758886278
26617,0.120831795,0.234471947,0.644696295
26618,0.138018668,0.20345448,0.658526838
26619,0.146245942,0.2128907,0.640863359
26620,0.075049616,0.838130772,0.086819589
26621,0.076911785,0.122302733,0.800785482
26622,0.16642262,0.34763065,0.485946685
26623,0.036763702,0.22169739,0.741538942
26624,0.038746189,0.100635588,0.860618234
26625,0.249503657,0.161912486,0.588583887
26626,0.151524946,0.114677757,0.733797312
26627,0.126013413,0.122568995,0.751417577
26628,0.063893802,0.136719942,0.799386203
26629,0.094442569,0.136042431,0.769515038
26630,0.10392753,0.169384748,0.726687729
26631,0.03291567,0.045909408,0.921174884
26632,0.146181464,0.203624085,0.650194466
26633,0.074560963,0.117142409,0.808296621
26634,0.069434389,0.065906622,0.864658952
26635,0.076726571,0.13919951,0.784073949
26636,0.118002668,0.205213502,0.67678386
26637,0.06952367,0.142077297,0.788398981
26638,0.085240357,0.57118988,0.343569726
26639,0.071150087,0.299259305,0.629590631
26640,0.078600109,0.110995382,0.81040448
26641,0.135637328,0.591196835,0.273165852
26642,0.059075911,0.088989563,0.851934493
26643,0.106455766,0.187243968,0.706300259
26644,0.07994087,0.07576438,0.844294786
26645,0.053869601,0.059955318,0.886175096
26646,0.167545974,0.192887574,0.639566481
26647,0.087689847,0.118588783,0.793721378
26648,0.133025154,0.288973898,0.578000963
26649,0.086014412,0.166755959,0.747229576
26650,0.269194156,0.625162482,0.105643339
26651,0.159868762,0.716529131,0.1236021
26652,0.213509649,0.161989331,0.62450099
26653,0.137542009,0.193588614,0.668869376
26654,0.125792325,0.318088621,0.556119084
26655,0.061776664,0.152850166,0.785373092
26656,0.112115987,0.131422177,0.756461859
26657,0.086723655,0.13329266,0.779983699
26658,0.095129967,0.121780023,0.783089995
26659,0.106642812,0.20866023,0.684696913
26660,0.116931245,0.271689028,0.611379743
26661,0.072081827,0.137557417,0.790360808
26662,0.055344749,0.183718026,0.760937274
26663,0.082422294,0.163963854,0.753613889
26664,0.076325782,0.097689614,0.825984597
26665,0.162226886,0.180683672,0.657089472
26666,0.07388451,0.225963444,0.70015204
26667,0.134444416,0.121858403,0.743697166
26668,0.086901315,0.294387817,0.618710876
26669,0.141910017,0.286478758,0.571611226
26670,0.153368145,0.154889584,0.691742301
26671,0.098453887,0.198516294,0.703029811
26672,0.048291724,0.142205834,0.809502423
26673,0.061761774,0.160719559,0.77751869
26674,0.224825487,0.082793668,0.692380846
26675,0.09425056,0.195103273,0.710646152
26676,0.106057391,0.093013048,0.800929606
26677,0.041487996,0.042300928,0.916211069
26678,0.123708516,0.250530303,0.625761151
26679,0.191309735,0.124930672,0.68375963
26680,0.050576884,0.094368219,0.855054915
26681,0.022401322,0.08698526,0.890613437
26682,0.102199525,0.178907886,0.718892574
26683,0.131128147,0.130357221,0.738514602
26684,0.086612627,0.153611109,0.759776294
26685,0.122785166,0.140731439,0.736483395
26686,0.066330053,0.075508237,0.858161688
26687,0.159461886,0.168993875,0.671544254
26688,0.179711729,0.360867709,0.459420562
26689,0.068413116,0.147450671,0.784136236
26690,0.07188049,0.103659689,0.824459791
26691,0.100222856,0.187846914,0.711930275
26692,0.064824037,0.259673178,0.675502777
26693,0.13315247,0.174336851,0.692510664
26694,0.307253957,0.594468892,0.098277181
26695,0.111820243,0.1315763,0.756603479
26696,0.057636753,0.130864635,0.811498582
26697,0.034870554,0.099362113,0.8657673
26698,0.11376331,0.065145977,0.821090758
26699,0.095070034,0.320877045,0.58405292
26700,0.073893622,0.195430532,0.730675817
26701,0.194528788,0.411553621,0.393917561
26702,0.086269185,0.134397179,0.779333651
26703,0.05922104,0.11653737,0.824241579
26704,0.075801142,0.172941267,0.751257539
26705,0.073567711,0.083042197,0.843390048
26706,0.084239028,0.099300317,0.816460609
26707,0.231819689,0.160562485,0.607617855
26708,0.068665542,0.144615605,0.786718905
26709,0.100730151,0.152904645,0.746365249
26710,0.139728308,0.313965321,0.546306372
26711,0.073058821,0.137148216,0.789793015
26712,0.067058645,0.145097286,0.787844121
26713,0.090254888,0.201819986,0.707925081
26714,0.080313876,0.107543908,0.812142193
26715,0.080579132,0.193452284,0.72596854
26716,0.053556338,0.222236797,0.724206865
26717,0.067249388,0.147073925,0.785676718
26718,0.113612026,0.245540902,0.640847087
26719,0.092843838,0.223633364,0.68352282
26720,0.081615396,0.15597856,0.762406051
26721,0.058659863,0.120310567,0.821029603
26722,0.265843838,0.10683196,0.627324224
26723,0.129150674,0.138105586,0.73274374
26724,0.11375577,0.340996146,0.545248091
26725,0.037777975,0.268992364,0.693229616
26726,0.145997703,0.270669132,0.583333135
26727,0.088149801,0.114232577,0.797617614
26728,0.096307456,0.178814739,0.724877834
26729,0.072678342,0.21501644,0.712305248
26730,0.171553776,0.307919711,0.520526528
26731,0.090070151,0.234015435,0.675914466
26732,0.111204796,0.789307773,0.099487424
26733,0.09649051,0.080380999,0.823128521
26734,0.074758261,0.16035369,0.764888048
26735,0.069911227,0.146361947,0.783726871
26736,0.110938132,0.182594553,0.70646733
26737,0.125902429,0.160388082,0.713709474
26738,0.065292105,0.148216307,0.786491573
26739,0.284388155,0.108243935,0.607367933
26740,0.072311886,0.127333209,0.800354898
26741,0.185776874,0.669997692,0.144225419
26742,0.040040933,0.138202056,0.821757019
26743,0.122776173,0.20418404,0.673039794
26744,0.11404299,0.104853019,0.781103969
26745,0.083844602,0.169949427,0.746205986
26746,0.082681715,0.133274466,0.784043849
26747,0.19103986,0.279223979,0.529736161
26748,0.136795357,0.478952616,0.384252042
26749,0.062667429,0.118696235,0.818636417
26750,0.140063807,0.101910263,0.758025885
26751,0.054382727,0.156812117,0.788805187
26752,0.057590783,0.535949111,0.406460106
26753,0.127749637,0.110460393,0.761789978
26754,0.106604233,0.112195127,0.781200588
26755,0.093858324,0.113579012,0.792562604
26756,0.095793247,0.197366193,0.706840515
26757,0.093175277,0.114938162,0.791886568
26758,0.09928602,0.248396754,0.652317226
26759,0.091832034,0.15454188,0.753626049
26760,0.246994346,0.198056236,0.554949462
26761,0.049672831,0.091960587,0.858366609
26762,0.060829453,0.113820292,0.825350225
26763,0.060524222,0.146400496,0.793075323
26764,0.144103408,0.141938761,0.713957787
26765,0.078181073,0.14470543,0.777113557
26766,0.078045711,0.439969689,0.481984586
26767,0.120086551,0.123283014,0.756630421
26768,0.107421212,0.821532845,0.071045905
26769,0.110007517,0.256538838,0.633453667
26770,0.149916142,0.278506666,0.571577132
26771,0.104954921,0.829431236,0.065613791
26772,0.168256193,0.109021269,0.72272253
26773,0.07647986,0.145768672,0.777751446
26774,0.114556238,0.132498249,0.752945483
26775,0.088819966,0.212332934,0.698847055
26776,0.04526262,0.114278637,0.840458751
26777,0.079542108,0.049265072,0.871192873
26778,0.07535515,0.084030621,0.840614259
26779,0.059183054,0.10950271,0.831314206
26780,0.074646965,0.158882454,0.766470551
26781,0.047629181,0.064440735,0.887930155
26782,0.086153373,0.099070095,0.81477648
26783,0.188737348,0.145180747,0.666081965
26784,0.070361875,0.185087919,0.744550169
26785,0.133184344,0.164576158,0.702239454
26786,0.125859141,0.101036549,0.77310431
26787,0.066515304,0.151285872,0.782198787
26788,0.175080761,0.148593381,0.676325858
26789,0.214161202,0.250058353,0.53578043
26790,0.125014827,0.139370367,0.735614836
26791,0.063221544,0.074377209,0.862401247
26792,0.117247246,0.162988439,0.719764292
26793,0.091412023,0.117188364,0.791399598
26794,0.112799838,0.148804605,0.738395572
26795,0.070042484,0.250037134,0.679920375
26796,0.204271927,0.745995343,0.049732737
26797,0.086165167,0.254426241,0.659408569
26798,0.210553333,0.222658962,0.56678772
26799,0.080358557,0.129648015,0.789993405
26800,0.06563928,0.861899018,0.072461702
26801,0.091117933,0.32074368,0.588138342
26802,0.138005912,0.156242952,0.705751121
26803,0.042409841,0.121107101,0.836483002
26804,0.069720753,0.170027167,0.760252118
26805,0.028642379,0.086811945,0.884545624
26806,0.049764518,0.112642303,0.837593198
26807,0.088674568,0.081795886,0.829529583
26808,0.054950599,0.1837136,0.76133579
26809,0.151004151,0.190991551,0.658004284
26810,0.06802085,0.196060449,0.735918641
26811,0.060265549,0.083612643,0.856121778
26812,0.073766194,0.172649339,0.753584445
26813,0.106983379,0.558179498,0.334837079
26814,0.074219584,0.155914992,0.769865394
26815,0.124350682,0.193158522,0.682490826
26816,0.070591696,0.22133863,0.708069682
26817,0.138575912,0.114278115,0.74714601
26818,0.130062193,0.158814758,0.711123049
26819,0.071280815,0.260044605,0.668674588
26820,0.122857183,0.808325112,0.068817712
26821,0.085763201,0.855206728,0.059030097
26822,0.129172668,0.124940626,0.745886683
26823,0.064051151,0.173509941,0.762438953
26824,0.065898031,0.15584515,0.778256774
26825,0.073918238,0.109186374,0.816895366
26826,0.114343107,0.105398022,0.780258834
26827,0.071955495,0.143876776,0.784167707
26828,0.069293514,0.113112018,0.817594528
26829,0.056751546,0.163018316,0.780230165
26830,0.11147067,0.206825554,0.681703746
26831,0.087124437,0.166454315,0.746421278
26832,0.040901907,0.041202482,0.917895675
26833,0.101885311,0.105379306,0.792735338
26834,0.03686548,0.19594872,0.767185807
26835,0.218653783,0.188831016,0.592515171
26836,0.253079325,0.54033035,0.206590384
26837,0.071608648,0.097711921,0.830679417
26838,0.150844663,0.355327815,0.493827611
26839,0.289160609,0.17965658,0.531182826
26840,0.210285038,0.285897613,0.50381732
26841,0.03132312,0.081560947,0.887115896
26842,0.048481371,0.097302005,0.854216635
26843,0.082099155,0.111435249,0.806465566
26844,0.149829686,0.413381606,0.436788678
26845,0.141146988,0.085525312,0.773327708
26846,0.055861831,0.065901168,0.878237009
26847,0.078110851,0.306312263,0.615576923
26848,0.182733268,0.102968812,0.71429795
26849,0.225233555,0.198305309,0.576461136
26850,0.122389138,0.200041011,0.677569866
26851,0.049323186,0.10903877,0.841638029
26852,0.075474791,0.493544549,0.430980623
26853,0.071798831,0.116218083,0.811983109
26854,0.103569284,0.836417198,0.060013488
26855,0.061244782,0.19047673,0.748278499
26856,0.112257183,0.155918449,0.731824398
26857,0.10596057,0.206982896,0.687056541
26858,0.106897056,0.294734955,0.598367989
26859,0.086108938,0.266948998,0.646942079
26860,0.061175112,0.342979431,0.595845401
26861,0.119739853,0.218122631,0.662137508
26862,0.094236948,0.154117987,0.751645029
26863,0.053969983,0.123834401,0.822195649
26864,0.099017009,0.281367689,0.619615316
26865,0.047547508,0.097353444,0.855099022
26866,0.061996739,0.132015198,0.805988073
26867,0.090802766,0.113454923,0.795742333
26868,0.034937508,0.075852044,0.889210463
26869,0.033271417,0.038342245,0.928386271
26870,0.111836858,0.321383536,0.566779613
26871,0.115695328,0.277831346,0.606473386
26872,0.102218308,0.144243568,0.753538132
26873,0.180987448,0.177967221,0.641045332
26874,0.079237983,0.265966654,0.654795349
26875,0.061596032,0.145697877,0.792706132
26876,0.043122668,0.07987307,0.877004266
26877,0.106746718,0.099401109,0.79385215
26878,0.088348173,0.153603032,0.758048773
26879,0.091983423,0.152384609,0.755631924
26880,0.248301238,0.13716796,0.614530742
26881,0.053139985,0.126978278,0.819881678
26882,0.294044971,0.090328515,0.615626574
26883,0.052393328,0.127285585,0.820321023
26884,0.11710389,0.226780072,0.656116068
26885,0.272153914,0.110366583,0.617479503
26886,0.097410284,0.115581557,0.787008166
26887,0.067291021,0.098288901,0.834420085
26888,0.15476732,0.234352961,0.610879719
26889,0.097679071,0.136373833,0.765947104
26890,0.163046226,0.262981296,0.573972523
26891,0.110895067,0.43740496,0.451699972
26892,0.125970006,0.265149117,0.608880877
26893,0.046753526,0.106096201,0.847150266
26894,0.048661992,0.147106096,0.804231882
26895,0.172552466,0.152490154,0.674957395
26896,0.095373824,0.190360993,0.714265168
26897,0.073189422,0.177764326,0.749046266
26898,0.092498973,0.168376729,0.739124238
26899,0.075102523,0.09378995,0.831107497
26900,0.125619292,0.230401844,0.643978894
26901,0.103488855,0.171048254,0.725462914
26902,0.051718619,0.092909031,0.855372369
26903,0.103743359,0.160676539,0.735580087
26904,0.183272064,0.732092261,0.084635682
26905,0.118293449,0.197394177,0.684312403
26906,0.048738454,0.100560941,0.850700617
26907,0.036782362,0.051716026,0.911501646
26908,0.071331404,0.114694782,0.813973784
26909,0.11061202,0.412167341,0.477220684
26910,0.095723234,0.191908091,0.712368608
26911,0.181229964,0.11154148,0.707228541
26912,0.075107306,0.1820568,0.742835879
26913,0.196113795,0.148731738,0.655154467
26914,0.066653728,0.195009112,0.738337159
26915,0.055773389,0.061394278,0.882832408
26916,0.185387433,0.735743701,0.078868866
26917,0.053308122,0.112306647,0.834385216
26918,0.066923,0.117165759,0.815911233
26919,0.257545859,0.226182371,0.51627177
26920,0.12378794,0.142467976,0.733744085
26921,0.070224158,0.21165432,0.718121529
26922,0.101979852,0.495287329,0.40273279
26923,0.040061381,0.075618252,0.884320378
26924,0.066822082,0.163246527,0.769931376
26925,0.050872333,0.090613574,0.858514071
26926,0.109680794,0.221004114,0.66931504
26927,0.079529509,0.117561609,0.802908897
26928,0.086615749,0.838495493,0.074888818
26929,0.109480463,0.210162327,0.680357218
26930,0.091189064,0.260988027,0.647822857
26931,0.099298403,0.82354784,0.07715375
26932,0.123656273,0.151839703,0.724504054
26933,0.316615045,0.124744125,0.558640838
26934,0.102969155,0.148573205,0.748457611
26935,0.11619027,0.210119575,0.67369014
26936,0.088374443,0.120598666,0.791026831
26937,0.089569926,0.176924944,0.73350513
26938,0.154946432,0.638637066,0.206416443
26939,0.146566838,0.724549413,0.128883734
26940,0.174943268,0.185547516,0.639509201
26941,0.10494826,0.173229232,0.7218225
26942,0.076136775,0.088127077,0.835736156
26943,0.050925951,0.15316911,0.795904934
26944,0.085542165,0.147470206,0.766987622
26945,0.105119675,0.332386792,0.562493563
26946,0.057045303,0.141059145,0.801895559
26947,0.074339896,0.186027139,0.739632964
26948,0.098422691,0.176831171,0.724746168
26949,0.182718158,0.138513669,0.678768158
26950,0.127844632,0.140222833,0.73193258
26951,0.440919667,0.254297763,0.30478251
26952,0.106231064,0.274400681,0.619368255
26953,0.035752248,0.040802166,0.923445523
26954,0.157951027,0.105827101,0.73622191
26955,0.125803277,0.383567572,0.490629137
26956,0.122258559,0.170480624,0.707260847
26957,0.246226877,0.160890058,0.59288311
26958,0.182643622,0.208769992,0.608586371
26959,0.05028066,0.17222099,0.777498364
26960,0.157040283,0.117529392,0.72543031
26961,0.102288626,0.175938144,0.721773207
26962,0.076634377,0.454574943,0.46879074
26963,0.13315247,0.174336851,0.692510664
26964,0.086695641,0.120175138,0.793129206
26965,0.117083475,0.218390986,0.664525509
26966,0.095373824,0.190360993,0.714265168
26967,0.071647055,0.090043463,0.838309467
26968,0.155260667,0.190819666,0.653919697
26969,0.066698119,0.146280572,0.787021279
26970,0.11889492,0.132954821,0.748150289
26971,0.09521877,0.184964582,0.719816685
26972,0.072433852,0.231877938,0.695688188
26973,0.063460365,0.146325633,0.790214062
26974,0.07353764,0.094561972,0.831900358
26975,0.088327356,0.077225029,0.834447682
26976,0.171330571,0.732619047,0.096050374
26977,0.090329543,0.182973236,0.726697206
26978,0.042924952,0.161103755,0.795971215
26979,0.135224059,0.278440624,0.586335301
26980,0.096449077,0.072146349,0.831404626
26981,0.104082048,0.270847559,0.625070393
26982,0.093842916,0.178015321,0.728141725
26983,0.119055867,0.17653048,0.704413652
26984,0.088256009,0.170268133,0.74147588
26985,0.108515047,0.310878783,0.580606163
26986,0.120769843,0.077104971,0.802125216
26987,0.114819117,0.279534668,0.605646193
26988,0.125390559,0.237199917,0.637409568
26989,0.116337836,0.253669053,0.629993141
26990,0.15111953,0.074873716,0.774006784
26991,0.069175489,0.066509277,0.864315212
26992,0.154535025,0.255707175,0.5897578
26993,0.123249613,0.147778124,0.728972316
26994,0.203625113,0.079390027,0.716984868
26995,0.069229499,0.193969667,0.736800849
26996,0.083692856,0.149592191,0.76671499
26997,0.168438092,0.174816728,0.656745195
26998,0.104659617,0.148131728,0.747208655
26999,0.198526025,0.148039609,0.653434336
27000,0.068263665,0.456431597,0.475304693
27001,0.078098014,0.221715689,0.700186312
27002,0.135219619,0.309149027,0.55563134
27003,0.285327345,0.143215746,0.571456909
27004,0.075177759,0.162285343,0.762536943
27005,0.091311812,0.374342352,0.534345865
27006,0.09127374,0.109274864,0.799451351
27007,0.125166029,0.349624306,0.525209665
27008,0.105130233,0.181710914,0.713158846
27009,0.060989745,0.17663607,0.762374222
27010,0.048036955,0.182571664,0.769391358
27011,0.159221753,0.219455808,0.621322393
27012,0.065305136,0.077256285,0.857438564
27013,0.154610828,0.100545838,0.744843304
27014,0.119822741,0.138166413,0.742010832
27015,0.099470258,0.364566147,0.535963535
27016,0.052368473,0.152131706,0.795499861
27017,0.075976737,0.133091599,0.790931702
27018,0.085529469,0.1104877,0.803982794
27019,0.088951334,0.153761208,0.757287443
27020,0.071064867,0.424045891,0.50488925
27021,0.079434529,0.152048051,0.768517375
27022,0.060252875,0.087782383,0.851964772
27023,0.180413678,0.214196205,0.605390131
27024,0.083835848,0.135070428,0.781093717
27025,0.065209664,0.075720087,0.859070241
27026,0.089867979,0.179688826,0.73044318
27027,0.146358237,0.074702293,0.778939486
27028,0.129521891,0.221868843,0.648609221
27029,0.064356521,0.17982541,0.755818069
27030,0.157842234,0.241478115,0.600679636
27031,0.391428113,0.251961797,0.356610119
27032,0.157073438,0.15992938,0.682997167
27033,0.081359267,0.082986504,0.835654199
27034,0.190317944,0.212520331,0.59716171
27035,0.216241658,0.19139035,0.592367947
27036,0.061734837,0.102747642,0.835517466
27037,0.17835097,0.188450992,0.633198082
27038,0.080375656,0.101467408,0.818156958
27039,0.171033934,0.121267408,0.707698643
27040,0.102891967,0.110359095,0.786748886
27041,0.039536074,0.042667262,0.917796612
27042,0.194278166,0.719637513,0.086084291
27043,0.059215181,0.105359033,0.835425794
27044,0.077806227,0.092138216,0.830055594
27045,0.036433492,0.097522348,0.866044223
27046,0.069506548,0.081463203,0.849030256
27047,0.115994856,0.429739684,0.454265475
27048,0.386319578,0.520917773,0.092762664
27049,0.154830858,0.223005936,0.622163236
27050,0.062586263,0.25873521,0.678678513
27051,0.075411782,0.221143693,0.703444541
27052,0.074193478,0.123974547,0.801831961
27053,0.091667242,0.338235438,0.570097327
27054,0.194083899,0.098111935,0.707804143
27055,0.081557721,0.845474541,0.072967738
27056,0.088668704,0.853250623,0.058080662
27057,0.072235093,0.222822413,0.704942524
27058,0.140079498,0.207421929,0.652498603
27059,0.090713166,0.097912751,0.811374068
27060,0.089352205,0.226312712,0.684335053
27061,0.239595547,0.124704406,0.635700107
27062,0.129429951,0.101544276,0.769025743
27063,0.095887855,0.161742821,0.742369354
27064,0.028221615,0.057862956,0.913915455
27065,0.116636492,0.188952059,0.694411457
27066,0.055426434,0.061484996,0.883088589
27067,0.12267489,0.269762009,0.607563078
27068,0.48008579,0.098481141,0.421433032
27069,0.052347373,0.103555344,0.844097257
27070,0.07682965,0.077626541,0.845543802
27071,0.072020128,0.124364771,0.803615034
27072,0.0567794,0.177223012,0.765997589
27073,0.082953148,0.211309031,0.705737829
27074,0.160744444,0.307466567,0.531788945
27075,0.153709456,0.128546596,0.717743933
27076,0.153380588,0.142471015,0.704148412
27077,0.072748244,0.057657994,0.86959374
27078,0.079061918,0.128304318,0.792633772
27079,0.105720527,0.131444767,0.762834728
27080,0.192962497,0.364263654,0.442773879
27081,0.14681372,0.125679091,0.727507174
27082,0.084263034,0.112371579,0.803365409
27083,0.105965286,0.126076505,0.767958224
27084,0.072552927,0.240231439,0.687215686
27085,0.071115725,0.103610888,0.825273395
27086,0.096579403,0.199899763,0.703520834
27087,0.139011219,0.123238496,0.737750292
27088,0.109777763,0.120828487,0.769393802
27089,0.118588232,0.109082341,0.77232939
27090,0.043098759,0.124961294,0.831939995
27091,0.236682743,0.258840591,0.504476666
27092,0.161535099,0.742742896,0.09572202
27093,0.100803457,0.32540822,0.573788345
27094,0.201954633,0.108948529,0.689096808
27095,0.037408363,0.081232898,0.881358802
27096,0.236175731,0.368099362,0.395724893
27097,0.098545127,0.229012847,0.672442019
27098,0.105153084,0.217921287,0.676925659
27099,0.063752763,0.090975955,0.84527123
27100,0.058581799,0.182145581,0.759272635
27101,0.098364554,0.212876633,0.68875885
27102,0.065232463,0.134706303,0.800061285
27103,0.068441108,0.142219558,0.789339304
27104,0.14552553,0.076819219,0.777655184
27105,0.073077537,0.051892739,0.875029743
27106,0.051934771,0.149263114,0.798802137
27107,0.081879638,0.174518123,0.743602216
27108,0.113918342,0.151569322,0.734512329
27109,0.148843274,0.13536635,0.715790391
27110,0.145793632,0.134438828,0.719767511
27111,0.101767167,0.152882457,0.745350361
27112,0.816260517,0.069572337,0.114167206
27113,0.098368347,0.099418171,0.80221355
27114,0.106651768,0.139559522,0.75378865
27115,0.120445214,0.317661881,0.561892927
27116,0.117611364,0.156121433,0.726267219
27117,0.123130538,0.462451875,0.414417624
27118,0.066756897,0.135021418,0.798221648
27119,0.159537822,0.539209425,0.301252782
27120,0.271845132,0.649547398,0.078607425
27121,0.099463247,0.820712149,0.079824612
27122,0.127163231,0.188960224,0.683876514
